aÃ±o,mun,cvegeo,sexo,pob
2018,Xicotlán,21198,Mujeres,695
2016,Xiutetelco,21199,Mujeres,21344
2017,Xiutetelco,21199,Mujeres,21596
2018,Xiutetelco,21199,Mujeres,21848
2016,Xochiapulco,21200,Mujeres,2059
2017,Xochiapulco,21200,Mujeres,2068
2018,Xochiapulco,21200,Mujeres,2077
2016,Xochiltepec,21201,Mujeres,1869
2017,Xochiltepec,21201,Mujeres,1885
2018,Xochiltepec,21201,Mujeres,1901
2016,Xochitlán de Vicente Suárez,21202,Mujeres,6661
2017,Xochitlán de Vicente Suárez,21202,Mujeres,6721
2018,Xochitlán de Vicente Suárez,21202,Mujeres,6782
2016,Xochitlán Todos Santos,21203,Mujeres,3412
2017,Xochitlán Todos Santos,21203,Mujeres,3443
2018,Xochitlán Todos Santos,21203,Mujeres,3473
2016,Yaonáhuac,21204,Mujeres,4236
2017,Yaonáhuac,21204,Mujeres,4281
2018,Yaonáhuac,21204,Mujeres,4325
2016,Yehualtepec,21205,Mujeres,12870
2017,Yehualtepec,21205,Mujeres,13015
2018,Yehualtepec,21205,Mujeres,13161
2016,Zacapala,21206,Mujeres,2424
2017,Zacapala,21206,Mujeres,2442
2018,Zacapala,21206,Mujeres,2460
2016,Zacapoaxtla,21207,Mujeres,29675
2017,Zacapoaxtla,21207,Mujeres,29964
2018,Zacapoaxtla,21207,Mujeres,30252
2016,Zacatlán,21208,Mujeres,43799
2017,Zacatlán,21208,Mujeres,44252
2018,Zacatlán,21208,Mujeres,44693
2016,Zapotitlán,21209,Mujeres,4844
2017,Zapotitlán,21209,Mujeres,4888
2018,Zapotitlán,21209,Mujeres,4930
2016,Zapotitlán de Méndez,21210,Mujeres,3024
2017,Zapotitlán de Méndez,21210,Mujeres,3050
2018,Zapotitlán de Méndez,21210,Mujeres,3076
2016,Zaragoza,21211,Mujeres,9040
2017,Zaragoza,21211,Mujeres,9134
2018,Zaragoza,21211,Mujeres,9225
2016,Zautla,21212,Mujeres,10759
2017,Zautla,21212,Mujeres,10840
2018,Zautla,21212,Mujeres,10922
2016,Zihuateutla,21213,Mujeres,6743
2017,Zihuateutla,21213,Mujeres,6801
2018,Zihuateutla,21213,Mujeres,6861
2016,Zinacatepec,21214,Mujeres,9011
2017,Zinacatepec,21214,Mujeres,9101
2018,Zinacatepec,21214,Mujeres,9188
2016,Zongozotla,21215,Mujeres,2506
2017,Zongozotla,21215,Mujeres,2527
2018,Zongozotla,21215,Mujeres,2548
2016,Zoquiapan,21216,Mujeres,1434
2017,Zoquiapan,21216,Mujeres,1441
2018,Zoquiapan,21216,Mujeres,1449
2016,Zoquitlán,21217,Mujeres,11086
2017,Zoquitlán,21217,Mujeres,11172
2018,Zoquitlán,21217,Mujeres,11262
2016,Amealco de Bonfil,22001,Mujeres,34826
2017,Amealco de Bonfil,22001,Mujeres,35292
2018,Amealco de Bonfil,22001,Mujeres,35777
2016,Pinal de Amoles,22002,Mujeres,14985
2017,Pinal de Amoles,22002,Mujeres,15157
2018,Pinal de Amoles,22002,Mujeres,15342
2016,Arroyo Seco,22003,Mujeres,6958
2017,Arroyo Seco,22003,Mujeres,7016
2018,Arroyo Seco,22003,Mujeres,7079
2016,Cadereyta de Montes,22004,Mujeres,36267
2017,Cadereyta de Montes,22004,Mujeres,36753
2018,Cadereyta de Montes,22004,Mujeres,37252
2016,Colón,22005,Mujeres,31897
2017,Colón,22005,Mujeres,32370
2018,Colón,22005,Mujeres,32855
2016,Corregidora,22006,Mujeres,89313
2017,Corregidora,22006,Mujeres,90995
2018,Corregidora,22006,Mujeres,92556
2016,Ezequiel Montes,22007,Mujeres,21429
2017,Ezequiel Montes,22007,Mujeres,21711
2018,Ezequiel Montes,22007,Mujeres,21999
2016,Huimilpan,22008,Mujeres,20345
2017,Huimilpan,22008,Mujeres,20651
2018,Huimilpan,22008,Mujeres,20965
2016,Jalpan de Serra,22009,Mujeres,14951
2017,Jalpan de Serra,22009,Mujeres,15188
2018,Jalpan de Serra,22009,Mujeres,15424
2016,Landa de Matamoros,22010,Mujeres,10937
2017,Landa de Matamoros,22010,Mujeres,11055
2018,Landa de Matamoros,22010,Mujeres,11182
2016,El Marqués,22011,Mujeres,73972
2017,El Marqués,22011,Mujeres,75667
2018,El Marqués,22011,Mujeres,77259
2016,Pedro Escobedo,22012,Mujeres,35936
2017,Pedro Escobedo,22012,Mujeres,36476
2018,Pedro Escobedo,22012,Mujeres,37020
2016,Peñamiller,22013,Mujeres,9903
2017,Peñamiller,22013,Mujeres,10012
2018,Peñamiller,22013,Mujeres,10128
2016,Querétaro,22014,Mujeres,450204
2017,Querétaro,22014,Mujeres,456215
2018,Querétaro,22014,Mujeres,462210
2016,San Joaquín,22015,Mujeres,5188
2017,San Joaquín,22015,Mujeres,5262
2018,San Joaquín,22015,Mujeres,5338
2016,San Juan del Río,22016,Mujeres,138533
2017,San Juan del Río,22016,Mujeres,140609
2018,San Juan del Río,22016,Mujeres,142655
2016,Tequisquiapan,22017,Mujeres,36240
2017,Tequisquiapan,22017,Mujeres,36755
2018,Tequisquiapan,22017,Mujeres,37263
2016,Tolimán,22018,Mujeres,14702
2017,Tolimán,22018,Mujeres,14900
2018,Tolimán,22018,Mujeres,15103
2016,Cozumel,23001,Mujeres,46346
2017,Cozumel,23001,Mujeres,47540
2018,Cozumel,23001,Mujeres,48748
2016,Felipe Carrillo Puerto,23002,Mujeres,44499
2017,Felipe Carrillo Puerto,23002,Mujeres,45718
2018,Felipe Carrillo Puerto,23002,Mujeres,46961
2016,Isla Mujeres,23003,Mujeres,9816
2017,Isla Mujeres,23003,Mujeres,10103
2018,Isla Mujeres,23003,Mujeres,10388
2016,Othón P. Blanco,23004,Mujeres,123958
2017,Othón P. Blanco,23004,Mujeres,127152
2018,Othón P. Blanco,23004,Mujeres,130381
2016,Benito Juárez,23005,Mujeres,398429
2017,Benito Juárez,23005,Mujeres,409654
2018,Benito Juárez,23005,Mujeres,420852
